Class,Accession,Pangolin,Collection_Date,Nuc_Completeness,Host,Length,PangoVersions
4,PP120185.1,B.1.427,2021-01-28,complete,Homo sapiens,29846,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,MW903426.1,B.1.427,2021-03-17,complete,Homo sapiens,29738,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,MZ022287.1,B.1.427,2021-03-30,complete,Homo sapiens,29900,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,OM486378.1,B.1.427,2021-04-13,complete,Homo sapiens,29835,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,OR888230.1,B.1.427,2020-12-30,complete,Homo sapiens,29598,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,PP161805.1,B.1.427,2021-02-16,complete,Homo sapiens,29849,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,ON316664.1,B.1.427,2021-04-23,complete,Homo sapiens,29869,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,PP119576.1,B.1.427,2021-03-07,complete,Homo sapiens,29845,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,MZ455166.1,B.1.427,2021-05-18,complete,Homo sapiens,29782,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,ON344694.1,B.1.427,2020-12-10,complete,Homo sapiens,29840,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,MW518822.1,B.1.427,2021-01-02,complete,Homo sapiens,29875,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,MW995057.1,B.1.427,2021-03-18,complete,Homo sapiens,29890,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,PP144533.1,B.1.427,2021-02-09,complete,Homo sapiens,29843,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,ON074359.1,B.1.427,2021-03-17,complete,Homo sapiens,29747,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,OK322867.1,B.1.427,2021-02-09,complete,Homo sapiens,29782,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,MW778190.1,B.1.427,2021-02-21,complete,Homo sapiens,29893,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,OK188735.1,B.1.427,2021-02-05,complete,Homo sapiens,29849,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,PP123179.1,B.1.427,2021-01-18,complete,Homo sapiens,29846,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,PP144809.1,B.1.427,2021-02-12,complete,Homo sapiens,29831,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,MZ378540.1,B.1.427,2021-03-20,complete,Homo sapiens,29818,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,MW904257.1,B.1.427,2021-03-18,complete,Homo sapiens,29831,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,MZ473535.1,B.1.427,2021-03-15,complete,Homo sapiens,29782,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,PP161816.1,B.1.427,2021-02-21,complete,Homo sapiens,29849,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,PP123692.1,B.1.427,2021-01-22,complete,Homo sapiens,29845,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,MZ914348.1,B.1.427,2021-06-24,complete,Homo sapiens,29817,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,MW700652.1,B.1.427,2021-01-10,complete,Homo sapiens,29806,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,PP162024.1,B.1.427,2021-02-17,complete,Homo sapiens,29849,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,MW848164.1,B.1.427,2021-03-12,complete,Homo sapiens,29829,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,PP611008.1,B.1.427,2021-04-06,complete,Homo sapiens,29746,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,OR305168.1,B.1.427,2021-04-18,complete,Homo sapiens,29816,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,OL365565.1,B.1.427,2020-11-10,complete,Homo sapiens,29824,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,PP122580.1,B.1.427,2021-02-23,complete,Homo sapiens,29846,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,MW669761.1,B.1.427,2021-02-08,complete,Homo sapiens,29782,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,PP161964.1,B.1.427,2021-02-02,complete,Homo sapiens,29849,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,MZ378066.1,B.1.427,2021-04-11,complete,Homo sapiens,29817,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,MW708629.1,B.1.427,2021-01-27,complete,Homo sapiens,29868,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,ON340037.1,B.1.427,2020-12-10,complete,Homo sapiens,29859,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,MZ473586.1,B.1.427,2021-04-23,complete,Homo sapiens,29782,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,ON339571.1,B.1.427,2020-12-11,complete,Homo sapiens,29867,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,OR307265.1,B.1.427,2021-03-17,complete,Homo sapiens,29821,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,PP141512.1,B.1.427,2021-01-06,complete,Homo sapiens,29845,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,PP122717.1,B.1.427,2021-03-09,complete,Homo sapiens,29846,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,MW968408.1,B.1.427,2021-03-25,complete,Homo sapiens,29885,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,OL844230.1,B.1.427,2020-12-15,complete,Homo sapiens,29834,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,MZ207003.1,B.1.427,2021-03-04,complete,Homo sapiens,29826,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,MW966560.1,B.1.427,2021-03-12,complete,Homo sapiens,29900,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,OL540602.1,B.1.427,2021-01-09,complete,Homo sapiens,29798,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,MW672679.1,B.1.427,2021-02-03,complete,Homo sapiens,29832,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,MZ282998.1,B.1.427,2021-05-03,complete,Homo sapiens,29890,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,OK546931.1,B.1.427,2020-12-23,complete,Homo sapiens,29598,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,MZ358658.1,B.1.427,2021-04-27,complete,Homo sapiens,29867,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,PP121709.1,B.1.427,2021-03-08,complete,Homo sapiens,29846,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,PP144352.1,B.1.427,2021-02-06,complete,Homo sapiens,29846,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,MW460624.1,B.1.427,2020-12-26,complete,Homo sapiens,29782,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,MW921931.1,B.1.427,2021-01-28,complete,Homo sapiens,29812,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,PP186850.1,B.1.427,2021-01-12,complete,Homo sapiens,29598,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,MW586771.1,B.1.427,2021-01-15,complete,Homo sapiens,29782,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,PP144830.1,B.1.427,2021-03-01,complete,Homo sapiens,29844,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,PP161963.1,B.1.427,2021-02-02,complete,Homo sapiens,29863,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,ON776147.1,B.1.427,2021-03-22,complete,Homo sapiens,29872,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,MW900216.1,B.1.427,2021-04-03,complete,Homo sapiens,29903,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,MZ085858.1,B.1.427,2021-04-07,complete,Homo sapiens,29899,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,OK657811.1,B.1.427,2020-12-15,complete,Homo sapiens,29876,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,MZ060971.1,B.1.427,2021-04-11,complete,Homo sapiens,29830,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,MW779242.1,B.1.427,2021-02-24,complete,Homo sapiens,29903,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,PP122462.1,B.1.427,2021-02-15,complete,Homo sapiens,29840,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,PP120454.1,B.1.427,2021-02-25,complete,Homo sapiens,29845,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,MW993185.1,B.1.427,2021-03-12,complete,Homo sapiens,29872,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,MW968549.1,B.1.427,2021-03-25,complete,Homo sapiens,29900,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,MW583211.1,B.1.427,2021-01-16,complete,Homo sapiens,29845,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,MW673041.1,B.1.427,2021-02-07,complete,Homo sapiens,29818,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,MZ635958.1,B.1.427,2021-01-03,complete,Homo sapiens,29903,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,MZ260422.1,B.1.427,2021-03-06,complete,Homo sapiens,29866,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,MW777211.1,B.1.427,2021-02-11,complete,Homo sapiens,29886,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,ON339869.1,B.1.427,2020-12-10,complete,Homo sapiens,29827,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,MZ007330.1,B.1.427,2021-03-31,complete,Homo sapiens,29825,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,ON196844.1,B.1.427,2021-03-17,complete,Homo sapiens,29724,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,MZ207102.1,B.1.427,2021-03-03,complete,Homo sapiens,29862,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,OL848826.1,B.1.427,2021-03-29,complete,Homo sapiens,29875,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,MZ206763.1,B.1.427,2021-01-29,complete,Homo sapiens,29847,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,MW921603.1,B.1.427,2021-02-04,complete,Homo sapiens,29854,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,OR939220.1,B.1.427,2020-11-19,complete,Homo sapiens,29865,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,MZ213053.1,B.1.427,2021-04-10,complete,Homo sapiens,29901,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,OR938970.1,B.1.427,2021-01-06,complete,Homo sapiens,29898,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,PP119657.1,B.1.427,2021-01-11,complete,Homo sapiens,29845,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,MZ915337.1,B.1.427,2021-03-19,complete,Homo sapiens,29859,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,MW766636.1,B.1.427,2021-02-05,complete,Homo sapiens,29849,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,MZ045335.1,B.1.427,2021-04-03,complete,Homo sapiens,29782,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,OR888117.1,B.1.427,2021-01-23,complete,Homo sapiens,29598,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,MZ722966.1,B.1.427,2020-12-15,complete,Homo sapiens,29903,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,MZ257237.1,B.1.427,2021-03-22,complete,Homo sapiens,29899,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,PP606270.1,B.1.427,2021-03-02,complete,Homo sapiens,29743,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,MZ207013.1,B.1.427,2021-03-05,complete,Homo sapiens,29849,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,OP143111.1,B.1.427,2021-01-04,complete,Homo sapiens,29808,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,PP123523.1,B.1.427,2021-01-07,complete,Homo sapiens,29846,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,MW776952.1,B.1.427,2021-02-14,complete,Homo sapiens,29903,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,ON316636.1,B.1.427,2021-04-19,complete,Homo sapiens,29880,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,OM128609.1,B.1.427,2021-02-08,complete,Homo sapiens,29877,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,MW868713.1,B.1.427,2021-03-11,complete,Homo sapiens,29898,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,PP120953.1,B.1.427,2021-02-11,complete,Homo sapiens,29846,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,MZ373454.1,B.1.427,2021-01-26,complete,Homo sapiens,29850,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,PQ964181.1,B.1.427,2021-02-08,complete,Homo sapiens,29770,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,MZ378480.1,B.1.427,2021-04-06,complete,Homo sapiens,29782,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,OM128551.1,B.1.427,2021-02-18,complete,Homo sapiens,29874,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,MZ448913.1,B.1.427,2021-03-08,complete,Homo sapiens,29724,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,MZ456015.1,B.1.427,2021-02-17,complete,Homo sapiens,29837,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,ON216793.1,B.1.427,2020-12-11,complete,Homo sapiens,29778,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,MZ011430.1,B.1.427,2021-03-29,complete,Homo sapiens,29866,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,PP144121.1,B.1.427,2021-03-03,complete,Homo sapiens,29845,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,PP144202.1,B.1.427,2021-03-02,complete,Homo sapiens,29846,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,MZ313034.1,B.1.427,2021-01-26,complete,Homo sapiens,29867,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,PP162172.1,B.1.427,2021-02-26,complete,Homo sapiens,29849,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,PP121576.1,B.1.427,2021-03-10,complete,Homo sapiens,29846,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,MZ192179.1,B.1.427,2021-04-22,complete,Homo sapiens,29836,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,MW706124.1,B.1.427,2021-02-10,complete,Homo sapiens,29714,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,PP123413.1,B.1.427,2021-01-21,complete,Homo sapiens,29846,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,MW777270.1,B.1.427,2021-02-12,complete,Homo sapiens,29898,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,MW891842.1,B.1.427,2021-03-21,complete,Homo sapiens,29887,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,PP120424.1,B.1.427,2021-02-25,complete,Homo sapiens,29846,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,PP046918.1,B.1.427,2021-01-26,complete,Homo sapiens,29849,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,PP121710.1,B.1.427,2021-03-08,complete,Homo sapiens,29851,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,OP143041.1,B.1.427,2021-01-02,complete,Homo sapiens,29782,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,MW700643.1,B.1.427,2021-01-10,complete,Homo sapiens,29814,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,PP120217.1,B.1.427,2021-01-29,complete,Homo sapiens,29846,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,MW968790.1,B.1.427,2021-03-26,complete,Homo sapiens,29873,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,OL848718.1,B.1.427,2021-03-29,complete,Homo sapiens,29899,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,MZ164622.1,B.1.427,2021-03-31,complete,Homo sapiens,29867,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,PP144565.1,B.1.427,2021-02-09,complete,Homo sapiens,29846,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,MZ202905.1,B.1.427,2021-03-09,complete,Homo sapiens,29816,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,MZ237100.1,B.1.427,2021-04-30,complete,Homo sapiens,29830,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,PP162046.1,B.1.427,2021-02-15,complete,Homo sapiens,29849,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,MZ448956.1,B.1.427,2021-03-11,complete,Homo sapiens,29730,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,ON316663.1,B.1.427,2021-04-23,complete,Homo sapiens,29824,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,ON011276.1,B.1.427,2020-12-02,complete,Homo sapiens,29832,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,MZ022560.1,B.1.427,2021-03-31,complete,Homo sapiens,29870,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,MZ070566.1,B.1.427,2021-04-09,complete,Homo sapiens,29714,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,PP120284.1,B.1.427,2021-02-06,complete,Homo sapiens,29846,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,MZ363994.1,B.1.427,2021-01-14,complete,Homo sapiens,29899,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,PP123101.1,B.1.427,2021-01-13,complete,Homo sapiens,29843,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,PP120805.1,B.1.427,2021-02-23,complete,Homo sapiens,29846,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,OL540417.1,B.1.427,2020-12-29,complete,Homo sapiens,29812,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,OM109349.1,B.1.427,2021-03-26,complete,Homo sapiens,29886,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,OQ756881.1,B.1.427,2021-03-22,complete,Homo sapiens,29874,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,MZ260898.1,B.1.427,2021-05-03,complete,Homo sapiens,29812,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,MZ164028.1,B.1.427,2021-04-23,complete,Homo sapiens,29831,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,MW629495.1,B.1.427,2021-01-27,complete,Homo sapiens,29816,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,PP047037.1,B.1.427,2021-02-01,complete,Homo sapiens,29897,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,MZ454576.1,B.1.427,2021-05-03,complete,Homo sapiens,29782,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,MZ187148.1,B.1.427,2021-04-16,complete,Homo sapiens,29896,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,MW565001.1,B.1.427,2020-11-24,complete,Homo sapiens,29849,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,MZ101240.1,B.1.427,2021-04-14,complete,Homo sapiens,29831,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,PP607914.1,B.1.427,2021-03-14,complete,Homo sapiens,29746,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,OK136347.1,B.1.427,2021-01-18,complete,Homo sapiens,29772,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,PP121372.1,B.1.427,2021-01-18,complete,Homo sapiens,29846,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,MZ666642.1,B.1.427,2021-02-10,complete,Homo sapiens,29859,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,PP144424.1,B.1.427,2021-02-08,complete,Homo sapiens,29846,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,PP603603.1,B.1.427,2021-02-06,complete,Homo sapiens,29746,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,MZ207159.1,B.1.427,2021-01-05,complete,Homo sapiens,29794,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,PP120553.1,B.1.427,2021-02-19,complete,Homo sapiens,29846,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,MW877731.1,B.1.427,2021-03-17,complete,Homo sapiens,29782,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,PQ964223.1,B.1.427,2021-02-18,complete,Homo sapiens,29770,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,MW969085.1,B.1.427,2021-03-25,complete,Homo sapiens,29847,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,OM128548.1,B.1.427,2021-02-25,complete,Homo sapiens,29882,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,MZ131203.1,B.1.427,2021-04-12,complete,Homo sapiens,29901,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,PP120206.1,B.1.427,2021-01-28,complete,Homo sapiens,29846,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,PP120014.1,B.1.427,2021-03-10,complete,Homo sapiens,29845,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,OK547330.1,B.1.427,2020-12-29,complete,Homo sapiens,29598,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,MW583310.1,B.1.427,2021-01-13,complete,Homo sapiens,29829,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,ON339832.1,B.1.427,2020-12-10,complete,Homo sapiens,29827,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,OM434068.1,B.1.427,2021-03-22,complete,Homo sapiens,29873,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,MW739866.1,B.1.427,2021-02-01,complete,Homo sapiens,29852,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,MZ201435.1,B.1.427,2021-04-27,complete,Homo sapiens,29831,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,PP162779.1,B.1.427,2020-12-28,complete,Homo sapiens,29849,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,OK657717.1,B.1.427,2020-12-14,complete,Homo sapiens,29847,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,MZ290777.1,B.1.427,2021-05-03,complete,Homo sapiens,29831,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,PP123290.1,B.1.427,2021-01-19,complete,Homo sapiens,29846,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,MZ281528.1,B.1.427,2021-05-05,complete,Homo sapiens,29878,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,MW792918.1,B.1.427,2021-03-02,complete,Homo sapiens,29867,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,OR177637.1,B.1.427,2020-12-29,complete,Homo sapiens,29886,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,PP144706.1,B.1.427,2021-03-15,complete,Homo sapiens,29845,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,MW640132.1,B.1.427,2021-01-21,complete,Homo sapiens,29714,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,PX058729.1,B.1.427,2021-03-18,complete,Homo sapiens,29726,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,PP144704.1,B.1.427,2021-03-15,complete,Homo sapiens,29845,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,OL555508.1,B.1.427,2021-09-14,complete,Homo sapiens,29813,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,MZ635780.1,B.1.427,2021-01-08,complete,Homo sapiens,29903,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,PP046476.1,B.1.427,2021-01-20,complete,Homo sapiens,29849,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,MZ413527.1,B.1.427,2021-04-06,complete,Homo sapiens,29898,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,MW838294.2,B.1.427,2021-01-20,complete,Homo sapiens,29892,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,MW766773.1,B.1.427,2021-02-12,complete,Homo sapiens,29867,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,ON343461.1,B.1.427,2020-12-15,complete,Homo sapiens,29850,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,PP120638.1,B.1.427,2021-02-20,complete,Homo sapiens,29846,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,OK548666.1,B.1.427,2021-04-23,complete,Homo sapiens,29849,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,MZ635972.1,B.1.427,2021-01-02,complete,Homo sapiens,29903,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,MW725590.1,B.1.427,2021-02-11,complete,Homo sapiens,29832,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,MW693583.1,B.1.427,2021-02-09,complete,Homo sapiens,29876,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,MZ454997.1,B.1.427,2021-05-14,complete,Homo sapiens,29782,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,MZ202860.1,B.1.427,2021-03-26,complete,Homo sapiens,29815,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,MW738476.1,B.1.427,2021-01-13,complete,Homo sapiens,29840,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,MZ029381.1,B.1.427,2021-04-02,complete,Homo sapiens,29896,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,OM128837.1,B.1.427,2021-02-08,complete,Homo sapiens,29881,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,OR939114.1,B.1.427,2021-01-12,complete,Homo sapiens,29865,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,MW922902.1,B.1.427,2021-01-16,complete,Homo sapiens,29854,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,OR584619.1,B.1.427,2021-03,complete,Homo sapiens,29691,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,MW968577.1,B.1.427,2021-03-25,complete,Homo sapiens,29899,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,MW930693.1,B.1.427,2021-03-03,complete,Homo sapiens,29782,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,OK548092.1,B.1.427,2020-12-30,complete,Homo sapiens,29598,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
4,PP122806.1,B.1.427,2021-01-18,complete,Homo sapiens,29846,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
